koma_id,kanji,page,koma,width,height,page_type,koma_path
10-101-6,10,101,6,651,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-101-6-pad-shaved.jpg
10-101-7,10,101,7,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-101-7-pad-shaved.jpg
10-101-8,10,101,8,651,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-101-8-pad-shaved.jpg
10-102-1,10,102,1,655,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-1.jpg
10-102-2,10,102,2,655,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-2.jpg
10-102-3,10,102,3,655,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-3.jpg
10-102-4,10,102,4,654,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-4.jpg
10-102-5,10,102,5,651,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-5.jpg
10-102-6,10,102,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-6.jpg
10-102-7,10,102,7,651,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-7.jpg
10-102-8,10,102,8,650,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-102-8.jpg
10-103-1,10,103,1,704,519,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-1-pad-shaved.jpg
10-103-2,10,103,2,705,535,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-2-pad-shaved.jpg
10-103-3,10,103,3,656,502,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-3-pad-shaved.jpg
10-103-4,10,103,4,656,500,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-4-pad-shaved.jpg
10-103-5,10,103,5,674,519,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-5-pad-shaved.jpg
10-103-6,10,103,6,675,534,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-6-pad-shaved.jpg
10-103-7,10,103,7,652,502,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-7-pad-shaved.jpg
10-103-8,10,103,8,650,499,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-103-8-pad-shaved.jpg
10-104-1,10,104,1,656,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-1-pad-shaved.jpg
10-104-2,10,104,2,656,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-2-pad-shaved.jpg
10-104-3,10,104,3,655,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-3-pad-shaved.jpg
10-104-4,10,104,4,655,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-4-pad-shaved.jpg
10-104-5,10,104,5,651,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-5-pad-shaved.jpg
10-104-6,10,104,6,651,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-6-pad-shaved.jpg
10-104-7,10,104,7,651,505,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-7-pad-shaved.jpg
10-104-8,10,104,8,651,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-104-8-pad-shaved.jpg
10-105-1,10,105,1,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-1-pad-shaved.jpg
10-105-2,10,105,2,655,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-2-pad-shaved.jpg
10-105-3,10,105,3,655,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-3-pad-shaved.jpg
10-105-4,10,105,4,654,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-4-pad-shaved.jpg
10-105-5,10,105,5,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-5-pad-shaved.jpg
10-105-6,10,105,6,652,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-6-pad-shaved.jpg
10-105-7,10,105,7,652,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-7-pad-shaved.jpg
10-105-8,10,105,8,652,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-105-8-pad-shaved.jpg
10-106-1,10,106,1,654,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-1.jpg
10-106-2,10,106,2,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-2.jpg
10-106-3,10,106,3,656,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-3.jpg
10-106-4,10,106,4,655,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-4.jpg
10-106-5,10,106,5,650,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-5.jpg
10-106-6,10,106,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-6.jpg
10-106-7,10,106,7,651,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-7.jpg
10-106-8,10,106,8,651,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-106-8.jpg
10-107-1,10,107,1,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-1.jpg
10-107-2,10,107,2,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-2.jpg
10-107-3,10,107,3,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-3.jpg
10-107-4,10,107,4,654,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-4.jpg
10-107-5,10,107,5,650,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-5.jpg
10-107-6,10,107,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-6.jpg
10-107-7,10,107,7,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-7.jpg
10-107-8,10,107,8,650,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-107-8.jpg
10-108-1,10,108,1,653,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-1.jpg
10-108-2,10,108,2,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-2.jpg
10-108-3,10,108,3,654,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-3.jpg
10-108-4,10,108,4,654,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-4.jpg
10-108-5,10,108,5,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-5.jpg
10-108-6,10,108,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-6.jpg
10-108-7,10,108,7,650,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-7.jpg
10-108-8,10,108,8,651,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-108-8.jpg
10-109-1,10,109,1,701,524,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-1-pad-shaved.jpg
10-109-2,10,109,2,697,525,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-2-pad-shaved.jpg
10-109-3,10,109,3,655,502,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-3-pad-shaved.jpg
10-109-4,10,109,4,654,500,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-4-pad-shaved.jpg
10-109-5,10,109,5,676,524,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-5-pad-shaved.jpg
10-109-6,10,109,6,677,529,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-6-pad-shaved.jpg
10-109-7,10,109,7,651,502,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-7-pad-shaved.jpg
10-109-8,10,109,8,650,500,tobirae,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-109-8-pad-shaved.jpg
10-110-1,10,110,1,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-1.jpg
10-110-2,10,110,2,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-2.jpg
10-110-3,10,110,3,654,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-3.jpg
10-110-4,10,110,4,654,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-4.jpg
10-110-5,10,110,5,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-5.jpg
10-110-6,10,110,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-6.jpg
10-110-7,10,110,7,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-7.jpg
10-110-8,10,110,8,650,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-110-8.jpg
10-111-1,10,111,1,656,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-1.jpg
10-111-2,10,111,2,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-2.jpg
10-111-3,10,111,3,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-3.jpg
10-111-4,10,111,4,655,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-4.jpg
10-111-5,10,111,5,651,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-5.jpg
10-111-6,10,111,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-6.jpg
10-111-7,10,111,7,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-7.jpg
10-111-8,10,111,8,650,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-111-8.jpg
10-112-1,10,112,1,655,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-1-pad-shaved.jpg
10-112-2,10,112,2,656,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-2-pad-shaved.jpg
10-112-3,10,112,3,655,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-3-pad-shaved.jpg
10-112-4,10,112,4,655,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-4-pad-shaved.jpg
10-112-5,10,112,5,650,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-5-pad-shaved.jpg
10-112-6,10,112,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-6-pad-shaved.jpg
10-112-7,10,112,7,651,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-7-pad-shaved.jpg
10-112-8,10,112,8,667,497,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-112-8-pad-shaved.jpg
10-113-1,10,113,1,656,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-1-pad-shaved.jpg
10-113-2,10,113,2,656,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-2-pad-shaved.jpg
10-113-3,10,113,3,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-3-pad-shaved.jpg
10-113-4,10,113,4,656,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-4-pad-shaved.jpg
10-113-5,10,113,5,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-5-pad-shaved.jpg
10-113-6,10,113,6,651,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-6-pad-shaved.jpg
10-113-7,10,113,7,652,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-7-pad-shaved.jpg
10-113-8,10,113,8,684,505,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-113-8-pad-shaved.jpg
10-114-1,10,114,1,655,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-1.jpg
10-114-2,10,114,2,655,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-2.jpg
10-114-3,10,114,3,655,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-3.jpg
10-114-4,10,114,4,654,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-4.jpg
10-114-5,10,114,5,651,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-5.jpg
10-114-6,10,114,6,651,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-6.jpg
10-114-7,10,114,7,651,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-7.jpg
10-114-8,10,114,8,651,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-114-8.jpg
10-115-1,10,115,1,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-1.jpg
10-115-2,10,115,2,655,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-2.jpg
10-115-3,10,115,3,656,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-3.jpg
10-115-4,10,115,4,655,500,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-4.jpg
10-115-5,10,115,5,650,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-5.jpg
10-115-6,10,115,6,650,501,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-6.jpg
10-115-7,10,115,7,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-7.jpg
10-115-8,10,115,8,650,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-115-8.jpg
10-116-1,10,116,1,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-1.jpg
10-116-2,10,116,2,654,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-2.jpg
10-116-3,10,116,3,654,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-3.jpg
10-116-4,10,116,4,654,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-4.jpg
10-116-5,10,116,5,650,503,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-5.jpg
10-116-6,10,116,6,650,502,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-6.jpg
10-116-7,10,116,7,650,504,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-7.jpg
10-116-8,10,116,8,651,499,koma_only,/Users/esuji/program/cvtest/yonkoma2data/src/work_dir/pages/yuyu10/pages_corrected/2_paint_out/0_koma/0_padding_shave/image-116-8.jpg
